WKT;full_id;osm_id;osm_type;highway;surface:lanes:forward;surface:lanes:backward;embedded_rails:lanes:forward;embedded_rails:lanes:backward;parking:condition:right;canoe;taxi;bus:lanes:forward;access:lanes:forward;embankment;emergency;survey:date;oneway:psv;oneway:bus;alt_name;motorcar;hazard;office;parking:condition:both;temporary;surface:lanes;sidewalk:right;sidewalk:left;parking:lane:right:capacity;covered;tunnel;maxweight:signed;cycleway:lane;maxaxleload;year_of_construction;construction;traffic_sign:backward;oneway:motorcycle;moped;traffic_calming;wikimedia_commons;mofa;abutters;embedded_rails;bus;bicycle:forward;noexit;maxlength;psv;incline;horse;sidewalk:both;parking:lane:right;bicycle:backward;name:etymology:wikidata;bus:lanes:backward;access:lanes:backward;bridge;source:date;traffic_sign;short_name;parking:lane:both;parking:lane:left;maxweight:destination;maxweight;postal_code;old_name;description;noname;turn:lanes:backward;hgv;wikipedia;wikidata;service;url;source:maxspeed;cycleway:left:oneway;name:zh;turn:lanes:forward;sidewalk:left:surface;motor_vehicle;layer;mapillary;lanes:backward;image;source:width;sidewalk:right:surface;cycleway:both:lane;smoothness;width;sidewalk:both:surface;embedded_rails:lanes;bus:lanes;access:lanes;junction;cycleway:left:lane;cycleway:right:lane;lane_markings;cycleway:both;ele;cycleway:right;cycleway:left;maxheight;access;cycleway;maxspeed:type;turn:lanes;foot;sidewalk;lit;lanes:forward;lanes;bicycle;oneway:moped;oneway:mofa;cyclestreet;zone:traffic;surface;oneway:bicycle;oneway;maxspeed;name
"LINESTRING Z (82079.8340995553 457290.930728808 0,82074.4240213386 457286.981899299 0)";w446428377;"446428377";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;yes;;Van Montfoortlaan
"LINESTRING Z (81911.7473923342 457057.506173274 0,81913.1515178282 457062.581932891 0,81914.4153209905 457066.969850151 0)";w446428378;"446428378";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;both;;;;;;;;;asphalt;no;yes;;Van Montfoortlaan
"LINESTRING Z (81301.3147513254 456999.681619065 0,81330.454187831 456942.677656399 0,81360.107591565 456884.69817936 0,81378.1283562061 456848.300388665 0)";w446429099;"446429099";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;track;no;;;;;;;right;;;;;;;;;asphalt;;yes;"50";Oostduinlaan
"LINESTRING Z (81066.9462978829 456875.059627519 0,81072.5157079637 456878.11481267 0)";w446429353;"446429353";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;yes;"30";'t Hoenstraat
"LINESTRING Z (80527.4309615933 454200.127496899 0,80534.6287648237 454201.343986051 0)";w446640461;"446640461";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;NL:urban;;;yes;;Buitenom
"LINESTRING Z (84510.6379810426 457686.605151936 0,84635.3924740696 457789.836503731 0)";w446689662;"446689662";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Hoogwerflaan
"LINESTRING Z (84523.9299597677 457915.196044842 0,84564.8651369327 457870.295650556 0)";w446689664;"446689664";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Zijdelaan
"LINESTRING Z (81605.4608300368 457001.438117198 0,81578.8379794844 456985.829670737 0)";w446735175;"446735175";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;yes;"30";Goetlijfstraat
"LINESTRING Z (79675.6356994739 452303.427431942 0,79669.1327755839 452298.006547235 0)";w447077528;"447077528";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;asphalt;;;"50";Henriëtte Roland Holstweg
"LINESTRING Z (79402.2378527968 455286.203230167 0,79398.0506770344 455293.088044666 0)";w447835093;"447835093";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;asphalt;no;yes;"30";Conradkade
"LINESTRING Z (84801.4670503259 457517.872946862 0,84799.0546826759 457524.65019056 0)";w448941734;"448941734";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Zijdelaan
"LINESTRING Z (84986.6154502304 453601.677314296 0,84980.9323127647 453607.676969003 0)";w448962506;"448962506";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;paving_stones;;;"30";Kerkstraat
"LINESTRING Z (83560.2982893021 457037.672386268 0,83575.7339365983 457051.181952624 0)";w448967320;"448967320";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;destination;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;paving_stones;;;"50";Leidsestraatweg
"LINESTRING Z (82726.9128464783 457027.835321313 0,82739.4754681984 457034.473930987 0)";w449120080;"449120080";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;;;;;;;;both;yes;;;;;;;;asphalt;;;"50";Wassenaarseweg
"LINESTRING Z (80593.3243308402 457610.097486052 0,80597.7556257835 457593.451126022 0,80604.1715375136 457553.262551687 0)";w450277583;"450277583";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"50";Badhuisweg
"LINESTRING Z (80600.82152357 457616.539454735 0,80608.5400401523 457621.286734752 0)";w450277584;"450277584";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Klatteweg
"LINESTRING Z (80677.5085916568 458102.045516599 0,80670.4046998989 458104.900208506 0)";w450277913;"450277913";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"50";Doorniksestraat
"LINESTRING Z (80670.4046998989 458104.900208506 0,80667.5561377566 458106.856730615 0)";w450277914;"450277914";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"50";Doorniksestraat
"LINESTRING Z (80567.5190963034 457661.948608195 0,80573.0604693416 457672.781811744 0)";w450277916;"450277916";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;yes;"50";Pompstationsweg
"LINESTRING Z (85000.4226188874 450114.572182261 0,85038.6325226583 450154.038032924 0,85045.7308820374 450161.538287878 0)";w450823263;"450823263";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;NL:urban;paving_stones;;;"30";Nijkampvaart
"LINESTRING Z (87259.5353312506 453159.047772301 0,87267.3512698464 453162.379749588 0)";w451910708;"451910708";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;paving_stones;;yes;"30";Aspasialaan
"LINESTRING Z (87255.0971718698 453278.959343411 0,87248.8717680664 453279.099688749 0,87245.9828566783 453275.455893705 0,87246.2305881689 453268.965357918 0)";w451910710;"451910710";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;paving_stones;;yes;"30";Aspasialaan
"LINESTRING Z (87246.2305881689 453268.965357918 0,87250.3293861761 453265.760581601 0,87253.5867589989 453264.225212195 0,87261.7213020116 453257.716388436 0,87300.3407918317 453224.454870049 0)";w451910711;"451910711";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;paving_stones;;yes;"30";Aspasialaan
"LINESTRING Z (87300.3407918317 453224.454870049 0,87259.2352501713 453172.782831806 0,87255.9098678414 453165.795678708 0)";w451911227;"451911227";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;paving_stones;;yes;"30";Aspasialaan
"LINESTRING Z (87307.9019277761 453234.277536401 0,87269.083101052 453266.495750929 0,87255.0971718698 453278.959343411 0)";w451911228;"451911228";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;paving_stones;;yes;"30";Aspasialaan
"LINESTRING Z (87267.3512698464 453162.379749588 0,87274.3555631868 453171.086093864 0,87313.7306597902 453220.088993921 0,87313.4824797662 453228.571300739 0,87307.9019277761 453234.277536401 0)";w451911229;"451911229";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;paving_stones;;yes;"30";Aspasialaan
"LINESTRING Z (80251.6747628789 454514.996828593 0,80255.3623202081 454510.790884282 0)";w452158606;"452158606";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;NL:urban;asphalt;;yes;"30";Zoutkeetsingel
"LINESTRING Z (79982.3864523735 454556.114114703 0,79952.0960814042 454617.260338055 0,79934.1174885114 454654.074299065 0)";w452313374;"452313374";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q143;;;;;;;;;;;;;;;;;;Q19120288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;NL:urban;paving_stones;;;"30";Esperantostraat
"LINESTRING Z (80004.6257696693 454354.225974472 0,79966.8125927817 454376.316498514 0)";w453771193;"453771193";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Rozenburgstraat
"LINESTRING Z (78531.7052277757 456458.434938715 0,78530.5005479205 456470.137468906 0,78529.6120970085 456476.549513859 0,78526.2231710463 456500.436995911 0)";w457658286;"457658286";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q98335301;;;;;;;;;;;;;;;;;;Q19618578;;;NL:urban;;;;;;;;;;;;;;;;;;;;;;;;;lane;;;;;;;;;;;"1";;;;;;asphalt;;yes;"50";Van Boetzelaerlaan
"LINESTRING Z (78539.3137891045 456422.33123438 0,78536.711455541 456434.522604249 0,78531.7052277757 456458.434938715 0)";w457658288;"457658288";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q98335301;;;;;;;;;;;;;;;;;;Q19618578;;;NL:urban;;;;;;;;;;;;;;;;;;;;;;;;;lane;;;;;;;;;;;"1";;;;;;asphalt;;yes;"50";Van Boetzelaerlaan
"LINESTRING Z (86218.9816065238 451873.651654672 0,86220.8867305051 451869.530525646 0)";w457924094;"457924094";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Aalscholversingel
"LINESTRING Z (79450.9550482443 454166.409064317 0,79448.3938713693 454167.994667044 0,79440.8769846228 454173.338714044 0,79437.9245944635 454175.353107776 0,79431.7428928409 454181.466957101 0)";w458510879;"458510879";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;use_sidepath;;;;"1";use_sidepath;;;;NL:urban;asphalt;;yes;"50";Paul Krugerlaan
"LINESTRING Z (79525.545484237 454306.764318072 0,79518.3154100593 454320.160249912 0,79503.2654210159 454347.840171334 0,79487.9766966109 454376.948091379 0)";w458582222;"458582222";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;Hondiusstraat
"LINESTRING Z (79458.6546551437 454431.550832562 0,79472.4638844437 454405.736764403 0,79487.9766966109 454376.948091379 0)";w458582223;"458582223";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hondiusstraat
"LINESTRING Z (79623.0980266876 454377.526110444 0,79628.8319492905 454367.201936865 0)";w458584288;"458584288";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;NL:urban;;no;yes;;Gaslaan
"LINESTRING Z (79611.9637534629 454061.605678175 0,79634.3454055775 454074.196967397 0)";w458750262;"458750262";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"50";Pretoriusstraat
"LINESTRING Z (76342.1727388302 452716.277443632 0,76357.9057257157 452687.430845343 0)";w460064321;"460064321";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"LINESTRING Z (80840.0252458651 456398.429260411 0,80837.5148399413 456402.450339294 0)";w461164969;"461164969";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;lane;;;;;;;;;;;;;;;yes;"50";Nassauplein
"LINESTRING Z (80540.1289938573 456785.284723486 0,80546.2939306286 456789.176106577 0,80589.525840861 456815.19081028 0)";w461357400;"461357400";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"50";Kerkhoflaan
"LINESTRING Z (87700.3581788077 453415.070777544 0,87693.7155999276 453422.893974496 0,87690.3524035635 453424.71979358 0,87681.9703227685 453436.271881126 0,87697.2814924158 453448.238032579 0,87675.148994395 453477.022900548 0)";w461549951;"461549951";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13 december 2016;;;;;;;;;Het thema met betrekking tot naamgeving betreft vissen.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;paving_stones;;;"30";Sneephof
"LINESTRING Z (80196.1203717501 448560.661969053 0,80204.9424603321 448566.182328158 0)";w463881350;"463881350";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"50";Middenweg
"LINESTRING Z (85090.4717307731 450720.789235966 0,85079.5599156114 450730.956892493 0)";w464204934;"464204934";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;"30";Plesmanlaan
"LINESTRING Z (87085.5726725436 452460.147378801 0,87087.7935686135 452473.614391682 0,87089.3134490147 452481.449472069 0,87092.2318006865 452488.720249679 0,87099.3485846918 452499.550123672 0,87107.7500386751 452511.030125361 0,87114.9205098888 452520.268098541 0,87122.8938833252 452530.541095102 0,87150.2906312282 452565.830433843 0,87172.0948366422 452593.930025022 0)";w464282965;"464282965";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;asphalt;;;"30";Veenweg
"LINESTRING Z (80522.7216186548 453261.882831881 0,80530.4317184858 453254.156302114 0)";w465602946;"465602946";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;use_sidepath;;;;;;;yes;;Groenteweg
"LINESTRING Z (87663.7179907385 452494.212569561 0,87657.8196546832 452488.684227367 0,87611.1212830483 452450.671222767 0,87601.4850237468 452443.157253676 0,87565.6764814342 452414.611182754 0,87552.8750744174 452404.358369241 0,87550.2489926148 452402.413297149 0,87547.7590141143 452401.401066575 0,87545.8907172704 452401.214955554 0,87543.5602042491 452401.847390682 0,87541.2850067899 452403.525033135 0,87513.7399006282 452438.637310332 0,87505.2020680515 452449.423991552 0,87499.6450510246 452456.442675953 0,87487.1553861102 452472.223427924 0,87461.1713428287 452505.044902564 0,87456.0055796513 452511.568735704 0,87452.0200701036 452516.607775917 0,87438.4314163746 452533.772208456 0,87432.9892139871 452540.644760208 0,87408.8874076716 452571.093147296 0,87401.3299420476 452580.798499481 0,87390.3235255569 452594.634368992 0,87375.2435720348 452613.577327785 0)";w466419916;"466419916";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;"50";Vrouw Avenweg
"LINESTRING Z (81040.2069232603 454186.339706406 0,81147.7957088015 454244.418950383 0,81152.5597836011 454249.38901649 0)";w466705176;"466705176";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left;yes;;;;no;no;;;paving_stones;no;yes;"30";Zuidwal
"LINESTRING Z (80890.5104791021 454392.577616887 0,80898.2861414357 454378.285424379 0,80903.845758965 454368.054385647 0,80929.211295988 454322.521492499 0,80944.4552503043 454293.062754586 0,80954.6038125619 454279.692318886 0,80997.2420838565 454200.843123146 0)";w466705177;"466705177";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;paving_stones;no;yes;"30";Zuidwal
"LINESTRING Z (79380.5794003286 454398.541407922 0,79359.2558316193 454523.204777118 0)";w469689255;"469689255";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;;;;;;;;;;;;;lane;;;;;;;;;;;"1";;;;;NL:urban;asphalt;;yes;"50";Regentesselaan
"LINESTRING Z (81690.9095454507 457852.723240885 0,81682.9456665891 457846.108501073 0,81671.3491840437 457829.209874162 0)";w469715078;"469715078";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";use_sidepath;;;;;asphalt;;yes;"50";Waalsdorperweg
"LINESTRING Z (76408.5705024225 450827.278741215 0,76323.7291853002 450738.784421897 0,76252.7277379501 450662.535685436 0,76250.2837719362 450659.870298251 0)";w470376895;"470376895";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left;yes;;;;;;;;;;;;Jaap Edenweg
"LINESTRING Z (76144.3671147271 450619.394039635 0,76153.9664706521 450629.724357209 0,76161.2348733519 450637.165006891 0)";w470377339;"470377339";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jaap Edenweg
"LINESTRING Z (81882.5500760739 454229.354403502 0,81878.6525423864 454235.709792293 0,81838.3334189561 454299.70645617 0,81791.0179308119 454371.873775025 0,81786.3095859497 454379.031216688 0,81779.3377889117 454390.339117526 0)";w473979816;"473979816";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;asphalt;;;"50";Stationsweg
"LINESTRING Z (82105.0532260935 454382.509391413 0,82101.998571019 454377.602417021 0,82098.6086528679 454372.277512052 0,82097.3363655702 454369.681198031 0)";w473979817;"473979817";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;lane;;;;;;;;;;;"1";;;;;;;;yes;"50";Rijswijkseplein
"LINESTRING Z (83779.6591182124 456386.288265117 0,83782.7537235722 456382.694321489 0)";w474159745;"474159745";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"50";Haverkamp
"LINESTRING Z (83767.1280953514 456370.855929215 0,83773.8181218128 456374.231891677 0,83782.7537235722 456382.694321489 0,83791.7248487094 456389.809842629 0,83794.3423805052 456394.546032565 0)";w474159746;"474159746";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;shared_lane;;;;;;;;;;;;;;;;;asphalt;;yes;"50";Vlaskamp
"LINESTRING Z (83794.3423805052 456394.546032565 0,83789.6809343868 456394.023002783 0,83779.6591182124 456386.288265117 0,83770.3396069802 456377.341731867 0,83767.1280953514 456370.855929215 0)";w474159747;"474159747";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;shared_lane;;;;;;;;;;;;;;;;;asphalt;;yes;"50";Vlaskamp
"LINESTRING Z (83552.1423927613 456194.90995385 0,83583.1813555879 456218.93346649 0,83601.1186721576 456232.741052261 0,83606.5627424346 456237.158397739 0,83656.9610724603 456276.705501252 0)";w474159748;"474159748";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;shared_lane;;;;;;;;;;;;;asphalt;;;"50";Vlaskamp
"LINESTRING Z (80113.0720690799 448301.449102023 0,80127.5082467448 448333.323773291 0)";w474439563;"474439563";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Fie Carelsenlaan
"LINESTRING Z (80246.9125994117 448285.330851513 0,80241.1078511456 448318.065752882 0)";w474439564;"474439564";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Fie Carelsenlaan
