WKT;full_id;osm_id;osm_type;highway;sidewalk:left:surface;sidewalk:right:surface;bicycle:backward;destination:lanes;covered;sidewalk:both:surface;cycleway:both;cycleway:left;bicycle:forward;embedded_rails:lanes:forward;embedded_rails:lanes:backward;bus;oneway:bus;bus:lanes:forward;bus:lanes:backward;access:lanes:forward;access:lanes:backward;sidewalk:right;sidewalk:left;lanes:backward;destination:symbol:name;description;traffic_sign;placement:forward;destination:symbol;maxweight:signed;source:width;mapillary;image;embedded_rails:lanes;shoulder;mofa;motor_vehicle;loc_name;psv:lanes;carriageway_ref;voltage;cycleway;embedded_rails;tunnel;smoothness;change:lanes;wikidata;name:etymology:wikidata;placement;width;lane_markings;layer;bridge;priority_road;old_name;agricultural;destination:colour;destination;sidewalk;cycleway:right:lane;cycleway:right;operator;bus:lanes;access:lanes;zone:traffic;moped;turn:lanes:forward;turn:lanes:backward;ref;lanes:forward;destination:ref;destination:forward;destination:backward;maxheight;junction;turn:lanes;source:maxspeed;surface;oneway;old_ref;name;maxspeed;lit;lanes;foot;bicycle
"LINESTRING Z (80552.6646496597 457341.163121675 0,80556.0261143562 457345.975548505 0,80556.6127922594 457346.712313453 0,80558.7600022804 457349.150492324 0,80564.5606075304 457356.218694245 0)";w123146518;"123146518";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Doctor Aletta Jacobsweg;"50";;;;use_sidepath
"LINESTRING Z (80510.5771165997 457420.554156687 0,80474.1528539675 457436.021891262 0,80467.8492126021 457438.831479151 0,80448.5676652496 457448.133797194 0,80431.6267663345 457459.515333756 0,80430.0810077508 457461.085241628 0,80427.8537797432 457463.3664046 0,80419.4099516505 457471.972224556 0,80410.4089802921 457482.722907935 0,80405.3703132602 457489.908993768 0,80396.8355687219 457503.412346783 0,80392.9671745988 457510.035640736 0,80389.1986886751 457518.293191443 0,80363.1817743269 457574.655239552 0,80356.2070166916 457587.523241169 0,80346.3439737572 457600.623777829 0,80340.784347082 457606.871911256 0,80332.2856064336 457615.901560706 0,80322.943713558 457625.36673378 0,80304.1403930809 457643.17504559 0,80287.3497231896 457657.648305273 0,80275.9410193158 457670.927996348 0,80266.4633358908 457682.287008454 0,80258.2823936303 457696.48633739 0,80251.773473328 457711.595265617 0,80248.5088778188 457722.805294526 0,80245.691641575 457736.423285522 0,80243.5403250703 457752.401442194 0,80241.2182128214 457814.906571097 0,80240.0019390459 457838.381791159 0,80236.594108046 457861.478240069 0,80231.2723784972 457889.900196661 0,80225.67256266 457911.672049614 0,80218.5339243071 457934.090195914 0,80209.6071692124 457956.06788907 0,80199.8723682528 457973.973932263 0,80191.5191735324 457987.608474673 0,80181.9718798219 458002.028801591 0,80166.6226244452 458023.391050483 0,80148.5807921736 458045.672959052 0,80141.0805248411 458055.411226177 0,80129.93353507 458065.961086788 0)";w123146527;"123146527";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;;;Nieuwe Parklaan;"50";yes;"2";;use_sidepath
"LINESTRING Z (80562.8961779383 457384.663384795 0,80557.1191444857 457390.614074242 0,80554.2402558571 457393.316652328 0,80550.6100272814 457396.642494767 0,80544.3447895068 457401.565644904 0,80537.7285014587 457405.926553606 0,80523.4957050925 457413.7509163 0,80510.5771165997 457420.554156687 0)";w123146528;"123146528";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Nieuwe Parklaan;"50";;"1";;use_sidepath
"LINESTRING Z (80626.9384735607 457313.746362953 0,80643.1978574008 457302.097512348 0)";w123146530;"123146530";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Plesmanweg;"50";;"1";;use_sidepath
"LINESTRING Z (80630.4160565395 457318.078617651 0,80616.1418677181 457331.867694268 0)";w123146531;"123146531";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Plesmanweg;"50";;"1";;use_sidepath
"LINESTRING Z (80643.1978574008 457302.097512348 0,80630.4160565395 457318.078617651 0)";w123146534;"123146534";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Plesmanweg;"50";;"1";;use_sidepath
"LINESTRING Z (80612.3840367413 457327.584151161 0,80626.9384735607 457313.746362953 0)";w123146535;"123146535";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Plesmanweg;"50";;"1";;use_sidepath
"LINESTRING Z (80557.4088305622 457360.520823939 0,80560.6791043086 457357.8680281 0,80564.5606075304 457356.218694245 0)";w123146536;"123146536";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;roundabout;;;asphalt;;;;"50";;"1";;use_sidepath
"LINESTRING Z (80576.5396305213 457358.053514631 0,80583.3819741011 457353.221920068 0,80586.0721977026 457351.189835892 0,80612.3840367413 457327.584151161 0)";w123146539;"123146539";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Plesmanweg;"50";;"1";;use_sidepath
"LINESTRING Z (80643.1978574008 457302.097512348 0,80648.8641108439 457296.515792924 0,80667.1852247982 457280.663371071 0,80682.0758314258 457269.124129448 0,80697.0690397357 457258.48473261 0,80728.4930277414 457236.628234103 0,80781.4968667678 457199.550094 0,80843.0260602643 457157.360281104 0)";w123146540;"123146540";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;no;;Plesmanweg;"50";yes;"2";;use_sidepath
"LINESTRING Z (80616.1418677181 457331.867694268 0,80590.4018111289 457356.588687927 0,80588.0335787401 457359.072182065 0,80582.5221655903 457365.374948301 0)";w123146541;"123146541";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Plesmanweg;"50";;"1";;use_sidepath
"LINESTRING Z (80843.0260602643 457157.360281104 0,80857.520314466 457144.926160492 0,80888.0267590783 457121.64892594 0,80904.8365831068 457106.843663034 0)";w123146544;"123146544";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Plesmanweg;"50";yes;"2";;use_sidepath
"LINESTRING Z (80940.0819481507 457083.295869632 0,80914.2516279349 457107.671512649 0)";w123146546;"123146546";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;asphalt;yes;;Plesmanweg;"50";;"2";;use_sidepath
"LINESTRING Z (80386.2335293018 451955.189441976 0,80378.4777396168 451956.785591309 0)";w123751398;"123751398";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S105;;;;;;;"left;through|through|right|right";NL:urban;;yes;;Erasmusplein;"50";;"4";use_sidepath;use_sidepath
"LINESTRING Z (80760.8878135811 453663.956023419 0,80763.9837937826 453649.900350853 0,80769.9269183385 453641.432735481 0,80778.7846069024 453628.815632563 0,80782.7503137769 453623.871544927 0,80784.555534268 453621.674773794 0,80792.5129059043 453613.065885363 0,80799.9008670353 453605.823049949 0,80801.9343591467 453603.756413025 0,80842.0274579403 453568.341140575 0,80876.3629423244 453540.478462405 0,80880.7520125155 453537.241785171 0,80890.7439072981 453528.914340879 0)";w123751401;"123751401";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;yes;;Vaillantlaan;"50";yes;"2";;no
"LINESTRING Z (80760.8878135811 453663.956023419 0,80692.7967320257 453785.872072817 0,80689.9456280063 453791.044404356 0)";w123751402;"123751402";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;;;Vaillantlaan;"50";yes;"4";;no
"LINESTRING Z (80945.2498457316 453505.64802937 0,80937.9470201931 453512.644570131 0,80926.1692457814 453522.178001038 0,80920.3984595371 453525.201519796 0,80917.9226501418 453526.584784742 0,80908.3059857954 453531.557218361 0)";w123751403;"123751403";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;"sharp_left;left|through|through;right";NL:urban;asphalt;yes;;Vaillantlaan;"50";yes;"3";;no
"LINESTRING Z (80890.7439072981 453528.914340879 0,80896.1904871034 453525.305856651 0)";w123751404;"123751404";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;yes;;Vaillantlaan;"50";;;;no
"LINESTRING Z (80900.8596668436 453535.818591374 0,80890.3430857683 453543.452794635 0,80850.6914483233 453574.009509348 0,80818.2824142813 453604.102546506 0,80811.9358089605 453609.894390392 0,80810.3967119337 453611.541938711 0,80802.9911007752 453619.441543079 0,80794.5464084804 453628.02429597 0,80792.1578234069 453630.652603461 0,80773.5688907727 453653.874599535 0,80760.8878135811 453663.956023419 0)";w123751405;"123751405";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;yes;;Vaillantlaan;"50";yes;"2";;no
"LINESTRING Z (83011.8778810508 454935.574077371 0,83020.7200531433 454941.577386671 0)";w124046569;"124046569";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|left|through;;asphalt;yes;;Schenkkade;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (75760.7555932409 451728.054262599 0,75707.4939612008 451840.100795423 0,75686.5885942683 451892.199636123 0,75620.4513521297 452074.723615277 0)";w124107353;"124107353";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;;;;asphalt;yes;;Lozerlaan;"50";;"2";;use_sidepath
"LINESTRING Z (75577.7824381617 452138.598038759 0,75585.5453395827 452119.045296666 0,75586.9262954343 452115.729479753 0,75605.4939506887 452067.740163417 0,75627.0452442028 452007.62983398 0,75636.9726274589 451978.361601267 0,75653.9088060306 451932.546136015 0,75669.7941413109 451888.360989564 0,75687.5244028921 451843.256308883 0,75715.5263060327 451782.242515943 0,75744.7639776108 451721.665471163 0)";w124107354;"124107354";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;;;;asphalt;yes;;Lozerlaan;"50";;"2";;use_sidepath
"LINESTRING Z (75744.7639776108 451721.665471163 0,75753.4806536082 451704.18985683 0)";w124107356;"124107356";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;;;;asphalt;yes;;Lozerlaan;"50";;"2";;use_sidepath
"LINESTRING Z (75769.2739257748 451710.615215085 0,75760.7555932409 451728.054262599 0)";w124107357;"124107357";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;;;;asphalt;yes;;Lozerlaan;"50";;"2";;use_sidepath
"LINESTRING Z (75753.4806536082 451704.18985683 0,75782.0888293933 451644.524413942 0,75811.3407289532 451584.737643929 0,75830.7739990362 451543.02266314 0,75849.3490632364 451505.13819517 0,75867.5811412142 451470.263723715 0,75883.9516727398 451442.151131234 0,75904.8496101407 451409.204065656 0,75924.7715026166 451379.588633139 0,75946.5210987027 451349.25436547 0,75976.5290357766 451311.367034205 0,75996.6444638767 451287.412818862 0,76020.5228949479 451261.462814266 0,76049.0227680723 451233.125130865 0,76084.284273069 451200.618904364 0,76118.1062651089 451172.074921452 0,76138.1909134979 451156.066938385 0,76159.6983496451 451139.769458099 0,76202.778573278 451110.845875896 0)";w124107358;"124107358";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;;;;asphalt;yes;;Lozerlaan;"50";;"2";;use_sidepath
"LINESTRING Z (78210.8230353951 456297.375528252 0,78216.8827715754 456288.958521868 0,78237.4888140836 456260.610002774 0,78247.1340157462 456248.665890256 0,78257.2142630394 456236.926511801 0,78275.5114643306 456216.625676481 0,78347.5708596083 456138.09994932 0,78379.2711559105 456103.638978444 0,78384.7295379125 456097.534870244 0,78415.574054426 456061.774261356 0,78444.4970153938 456026.288229287 0,78484.9996731038 455979.296356269 0,78535.0108762903 455909.547361816 0,78571.6976200047 455854.113383766 0,78574.272976 455850.401710306 0)";w124809207;"124809207";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;no;;Houtrustweg;"50";yes;"2";;use_sidepath
"LINESTRING Z (86968.8055805607 452211.634913249 0,86953.4521379849 452217.564050574 0)";w126283540;"126283540";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Ypenburgse Stationsweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (86949.0730087949 452206.830495021 0,86964.2998354509 452200.669403154 0)";w126283541;"126283541";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Ypenburgse Stationsweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (86964.2998354509 452200.669403154 0,87045.3949560894 452171.933382695 0,87051.3546773949 452169.815790447 0,87062.3335750276 452166.027418517 0)";w126283543;"126283543";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"through|slight_right|slight_right;right";;;yes;;Ypenburgse Stationsweg;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (81530.1395933584 453131.43453528 0,81522.1810305411 453140.565207097 0,81514.6898595145 453148.832180747 0,81463.8908055439 453205.720157994 0)";w126443258;"126443258";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;;yes;;Calandstraat;"50";;"2";;no
"LINESTRING Z (81556.738912859 453103.61296447 0,81548.9921609309 453110.370321531 0,81542.9409430849 453116.757725545 0)";w126443259;"126443259";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;;yes;;Calandstraat;"50";;;;no
"LINESTRING Z (81566.7159797221 453097.401353042 0,81556.738912859 453103.61296447 0)";w126443260;"126443260";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;left|through|through;;asphalt;yes;;Calandstraat;"50";yes;"3";;no
"LINESTRING Z (81542.9409430849 453116.757725545 0,81530.1395933584 453131.43453528 0)";w126443262;"126443262";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;;yes;;Calandstraat;"50";;"2";;no
"LINESTRING Z (81533.4279398913 453108.39671428 0,81544.9334397957 453095.141089775 0)";w126443263;"126443263";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;left|left|through|through|right;NL:urban;;yes;;Calandstraat;"50";;"5";;no
"LINESTRING Z (81520.7301109241 453123.116530467 0,81532.3694046501 453109.636351991 0,81533.4279398913 453108.39671428 0)";w126443264;"126443264";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;S100;;;;;;;left|left|through|through|right;NL:urban;;yes;;Calandstraat;"50";;"5";;no
"LINESTRING Z (81544.9334397957 453095.141089775 0,81553.5265425318 453087.636831133 0)";w126443265;"126443265";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;left|left|through|through;;;yes;;Calandstraat;"50";;"4";;no
"LINESTRING Z (81350.447677577 453336.386391031 0,81340.486345012 453346.392682049 0,81331.3794163901 453353.882673791 0)";w126443266;"126443266";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;De Put;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;yes;;Calandstraat;"50";yes;"3";;no
"LINESTRING Z (81453.4210572721 453200.377841021 0,81458.1779508387 453195.066548568 0,81464.4194414529 453188.108726865 0,81512.9028240256 453132.312044413 0,81520.7301109241 453123.116530467 0)";w126443267;"126443267";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;"left|left|through;right";NL:urban;;yes;;Calandstraat;"50";;"3";;no
"LINESTRING Z (81272.455741518 453372.681229012 0,81277.4600920491 453369.74736757 0)";w126443268;"126443268";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;De Put;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;"4.0";;;NL:urban;asphalt;yes;;Calandstraat;"50";;"3";;no
"LINESTRING Z (81398.1147840528 453280.767513339 0,81390.3631892579 453289.483631666 0,81376.7331499675 453305.107814588 0,81364.6632488221 453318.628128441 0,81361.8212673888 453322.164182327 0,81356.0769205016 453329.326208069 0)";w126443269;"126443269";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;"left|through|through;right";NL:urban;asphalt;yes;;Calandstraat;"50";;"3";;no
"LINESTRING Z (81790.1834472333 452996.756695597 0,81814.8540470718 452952.830135561 0,81880.6204708116 452832.967395626 0,81896.2770264148 452806.610324006 0,81903.4899739543 452794.731622017 0,81905.2651314234 452791.367336953 0,81907.4075042216 452787.31888952 0,81910.5373897652 452781.386541223 0)";w126443270;"126443270";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;excellent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;asphalt;yes;;De Genestetlaan;"50";yes;"1";use_sidepath;use_sidepath
"LINESTRING Z (81917.1702766958 452785.595500284 0,81913.7713019778 452790.485816147 0,81911.1312517829 452794.27450751 0,81905.4628926149 452803.905039902 0,81901.5073359957 452811.529753686 0,81886.7337629657 452836.36051412 0,81858.1691850373 452887.042595245 0,81819.6180964419 452955.430699245 0,81794.2690989759 453000.335295723 0)";w126443271;"126443271";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;excellent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;asphalt;yes;;De Genestetlaan;"50";yes;"1";use_sidepath;use_sidepath
